"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AGE00147704","1909-12-18","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  220",",,E","  110",",,E"
"AGE00147704","1909-12-19","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  220",",,E","  140",",,E"
"AGE00147704","1909-12-20","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  220",",,E","  120",",,E"
"AGE00147704","1909-12-21","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  210",",,E","  160",",,E"
"AGE00147704","1909-12-22","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  250",",,E","  110",",,E"
"AGE00147704","1909-12-23","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  250",",,E","  160",",,E"
"AGE00147704","1909-12-24","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  260",",,E","  140",",,E"
"AGE00147704","1909-12-25","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  190",",,E","  140",",,E"
"AGE00147704","1909-12-26","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  180",",,E","  130",",,E"
"AGE00147704","1909-12-27","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  160",",,E","  120",",,E"
"AGE00147704","1909-12-28","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  190",",,E","  120",",,E"
"AGE00147704","1909-12-29","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  170",",,E","  110",",,E"
"AGE00147704","1909-12-30","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  150",",,E","  130",",,E"
"AGE00147704","1909-12-31","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   58",",,E","  130",",,E","  120",",,E"
"AGE00147704","1910-01-01","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   82",",,E","  140",",,E","  100",",,E"
"AGE00147704","1910-01-02","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  176",",,E","  120",",,E","   80",",,E"
"AGE00147704","1910-01-03","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  140",",,E","   90",",,E"
"AGE00147704","1910-01-04","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  150",",,E","  100",",,E"
"AGE00147704","1910-01-05","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  160",",,E","  110",",,E"
"AGE00147704","1910-01-06","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   65",",,E","  170",",,E","  100",",,E"
"AGE00147704","1910-01-07","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   48",",,E","  130",",,E","  100",",,E"
"AGE00147704","1910-01-08","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   49",",,E","  120",",,E","   60",",,E"
"AGE00147704","1910-01-09","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  140",",,E","   50",",,E"
"AGE00147704","1910-01-10","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  140",",,E","   70",",,E"
"AGE00147704","1910-01-11","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  150",",,E","   60",",,E"
"AGE00147704","1910-01-12","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   43",",,E","  150",",,E","   70",",,E"
"AGE00147704","1910-01-13","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG",,,,,"   90",",,E"
"AGE00147704","1910-01-14","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   90",",,E","  110",",,E",,
"AGE00147704","1910-01-15","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   13",",,E","  140",",,E","   70",",,E"
"AGE00147704","1910-01-16","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  150",",,E","  110",",,E"
"AGE00147704","1910-01-17","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  180",",,E","   80",",,E"
"AGE00147704","1910-01-18","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   11",",,E","  140",",,E","  110",",,E"
"AGE00147704","1910-01-19","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  160",",,E","  110",",,E"
"AGE00147704","1910-01-20","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  180",",,E","  100",",,E"
"AGE00147704","1910-01-21","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   55",",,E","  170",",,E","   90",",,E"
"AGE00147704","1910-01-22","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  159",",,E","  140",",,E","   60",",,E"
"AGE00147704","1910-01-23","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   62",",,E","   90",",,E","   60",",,E"
"AGE00147704","1910-01-24","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  120",",,E","   30",",,E"
"AGE00147704","1910-01-25","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   20",",,E","  120",",,E","   60",",,E"
"AGE00147704","1910-01-26","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  150",",,E","   80",",,E"
"AGE00147704","1910-01-27","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  160",",,E","   90",",,E"
"AGE00147704","1910-01-28","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  190",",,E","   90",",,E"
"AGE00147704","1910-01-29","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  190",",,E","   80",",,E"
"AGE00147704","1910-01-30","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  170",",,E","   90",",,E"
"AGE00147704","1910-01-31","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  182",",,E","  140",",,E","  100",",,E"
"AGE00147704","1910-02-01","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  110",",,E","   60",",,E"
"AGE00147704","1910-02-02","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    7",",,E","  140",",,E","   60",",,E"
"AGE00147704","1910-02-03","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   86",",,E","  150",",,E","   80",",,E"
"AGE00147704","1910-02-04","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  156",",,E","  130",",,E","   90",",,E"
"AGE00147704","1910-02-05","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   34",",,E","  110",",,E","   50",",,E"
"AGE00147704","1910-02-06","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  150",",,E","  120",",,E","   70",",,E"
"AGE00147704","1910-02-07","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   55",",,E","  140",",,E","   90",",,E"
"AGE00147704","1910-02-08","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  199",",,E","  160",",,E","  110",",I,E"
"AGE00147704","1910-02-09","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  233",",,E","   90",",I,E","   60",",,E"
"AGE00147704","1910-02-10","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  132",",,E","  110",",,E","   50",",,E"
"AGE00147704","1910-02-11","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   88",",,E","  120",",,E","   70",",,E"
"AGE00147704","1910-02-12","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   51",",,E","  130",",,E","   70",",,E"
"AGE00147704","1910-02-13","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  260",",,E","  110",",,E","   70",",,E"
"AGE00147704","1910-02-14","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    4",",,E","  130",",,E","   40",",,E"
"AGE00147704","1910-02-15","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    8",",,E","  120",",,E","   60",",,E"
"AGE00147704","1910-02-16","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   26",",,E","  140",",,E","   80",",,E"
"AGE00147704","1910-02-17","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  150",",,E","   80",",,E"
"AGE00147704","1910-02-18","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  220",",,E","   60",",,E"
"AGE00147704","1910-02-19","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  210",",,E","  120",",,E"
"AGE00147704","1910-02-20","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   17",",,E","  160",",,E","  120",",,E"
"AGE00147704","1910-02-21","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  180",",,E","   90",",,E"
"AGE00147704","1910-02-22","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  180",",,E","   80",",,E"
"AGE00147704","1910-02-23","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  230",",,E","  110",",,E"
"AGE00147704","1910-02-24","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   10",",,E","  170",",,E","  130",",,E"
"AGE00147704","1910-02-25","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  160",",,E","  100",",,E"
"AGE00147704","1910-02-26","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  200",",,E","  110",",,E"
"AGE00147704","1910-02-27","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   43",",,E","  130",",,E","  120",",,E"
"AGE00147704","1910-02-28","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   42",",,E","  130",",,E","   50",",,E"
"AGE00147704","1910-03-01","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   18",",,E","  150",",,E","   80",",,E"
"AGE00147704","1910-03-02","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  160",",,E","   90",",,E"
"AGE00147704","1910-03-03","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  160",",,E","   90",",,E"
"AGE00147704","1910-03-04","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  170",",,E","   80",",,E"
"AGE00147704","1910-03-05","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  190",",,E","   80",",,E"
"AGE00147704","1910-03-06","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  160",",,E","  110",",,E"
"AGE00147704","1910-03-07","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  140",",,E","  100",",,E"
"AGE00147704","1910-03-08","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  140",",,E","  100",",,E"
"AGE00147704","1910-03-09","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  170",",,E","  100",",,E"
"AGE00147704","1910-03-10","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  180",",,E","   90",",,E"
"AGE00147704","1910-03-11","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  250",",,E","   90",",,E"
"AGE00147704","1910-03-12","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  240",",,E","  100",",,E"
"AGE00147704","1910-03-13","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   34",",,E","  190",",,E","  120",",,E"
"AGE00147704","1910-03-14","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   47",",,E","  130",",,E","   90",",,E"
"AGE00147704","1910-03-15","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  160",",,E","   70",",,E"
"AGE00147704","1910-03-16","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  200",",,E","   80",",,E"
"AGE00147704","1910-03-17","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  180",",,E","   90",",,E"
"AGE00147704","1910-03-18","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  200",",,E","   90",",,E"
"AGE00147704","1910-03-19","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  170",",,E","  130",",,E"
"AGE00147704","1910-03-20","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  154",",,E","  140",",,E","  110",",,E"
"AGE00147704","1910-03-21","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  117",",,E","  130",",,E","   60",",,E"
"AGE00147704","1910-03-22","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  136",",,E","  110",",,E","   90",",,E"
"AGE00147704","1910-03-23","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  150",",,E","   90",",,E"
"AGE00147704","1910-03-24","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  160",",,E","  110",",,E"
"AGE00147704","1910-03-25","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  180",",,E","   80",",,E"
"AGE00147704","1910-03-26","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  170",",,E","   80",",,E"
"AGE00147704","1910-03-27","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  160",",,E","   80",",,E"
"AGE00147704","1910-03-28","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  150",",,E","   90",",,E"
"AGE00147704","1910-03-29","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  170",",,E","  120",",,E"
"AGE00147704","1910-03-30","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  180",",,E","  110",",,E"
"AGE00147704","1910-03-31","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  136",",,E","  200",",,E","  100",",,E"
"AGE00147704","1910-04-01","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  190",",,E","   90",",,E"
"AGE00147704","1910-04-02","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   57",",,E","  100",",,E","  100",",,E"
"AGE00147704","1910-04-03","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  170",",,E","   70",",,E"
"AGE00147704","1910-04-04","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  180",",,E","   70",",,E"
"AGE00147704","1910-04-05","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   18",",,E","  210",",,E","  100",",,E"
"AGE00147704","1910-04-06","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  170",",,E","   90",",,E"
"AGE00147704","1910-04-07","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  190",",,E","   80",",,E"
"AGE00147704","1910-04-08","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  200",",,E","  110",",,E"
"AGE00147704","1910-04-09","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    3",",,E","  230",",,E","   90",",,E"
"AGE00147704","1910-04-10","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  170",",,E","  100",",,E"
"AGE00147704","1910-04-11","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  190",",,E","  100",",,E"
"AGE00147704","1910-04-12","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  220",",,E","   90",",,E"
"AGE00147704","1910-04-13","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  300",",,E","  130",",,E"
"AGE00147704","1910-04-14","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  230",",,E","  120",",,E"
"AGE00147704","1910-04-15","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   33",",,E","  210",",,E","  140",",,E"
"AGE00147704","1910-04-16","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   18",",,E","  190",",,E","  120",",,E"
"AGE00147704","1910-04-17","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    9",",,E","  180",",,E","  100",",,E"
"AGE00147704","1910-04-18","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  170",",,E","  100",",,E"
"AGE00147704","1910-04-19","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  170",",,E","  120",",,E"
"AGE00147704","1910-04-20","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  180",",,E","  130",",,E"
"AGE00147704","1910-04-21","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  200",",,E","  140",",,E"
"AGE00147704","1910-04-22","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  210",",,E","  130",",,E"
"AGE00147704","1910-04-23","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  260",",,E","  140",",,E"
"AGE00147704","1910-04-24","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  210",",,E","  120",",,E"
"AGE00147704","1910-04-25","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  230",",,E","  130",",,E"
"AGE00147704","1910-04-26","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  230",",,E","  130",",,E"
"AGE00147704","1910-04-27","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  190",",,E","  150",",,E"
"AGE00147704","1910-04-28","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    6",",,E","  200",",,E","  130",",,E"
"AGE00147704","1910-04-29","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   66",",,E","  200",",,E","  120",",,E"
"AGE00147704","1910-04-30","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   13",",,E","  200",",,E","  120",",,E"
"AGE00147704","1910-05-01","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  224",",,E","  130",",,E","  110",",,E"
"AGE00147704","1910-05-02","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   35",",,E","  150",",,E","   90",",,E"
"AGE00147704","1910-05-03","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   40",",,E","  180",",,E","  110",",,E"
"AGE00147704","1910-05-04","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  190",",,E","  110",",,E"
"AGE00147704","1910-05-05","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  220",",,E","  110",",,E"
"AGE00147704","1910-05-06","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  180",",,E","  120",",,E"
"AGE00147704","1910-05-07","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  200",",,E","  100",",,E"
"AGE00147704","1910-05-08","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  260",",,E","  110",",,E"
"AGE00147704","1910-05-09","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   53",",,E","  220",",,E","  150",",,E"
"AGE00147704","1910-05-10","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   10",",,E","  150",",,E","  100",",,E"
"AGE00147704","1910-05-11","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  190",",,E","   90",",,E"
"AGE00147704","1910-05-12","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  190",",,E","   90",",,E"
"AGE00147704","1910-05-13","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  190",",,E","  100",",,E"
"AGE00147704","1910-05-14","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  260",",,E","  120",",,E"
"AGE00147704","1910-05-15","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  200",",,E","  140",",,E"
"AGE00147704","1910-05-16","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  220",",,E","  150",",,E"
"AGE00147704","1910-05-17","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  240",",,E","  150",",,E"
"AGE00147704","1910-05-18","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  280",",,E","  140",",,E"
"AGE00147704","1910-05-19","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   36",",,E","  200",",,E","  170",",,E"
"AGE00147704","1910-05-20","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG",,,,,"  120",",,E"
"AGE00147704","1910-05-21","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  250",",,E",,
"AGE00147704","1910-05-22","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  388",",,E","  260",",,E","  160",",,E"
"AGE00147704","1910-05-23","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   53",",,E","  180",",,E","  130",",,E"
"AGE00147704","1910-05-24","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  200",",,E","  130",",,E"
"AGE00147704","1910-05-25","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  230",",,E","  130",",,E"
"AGE00147704","1910-05-26","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  240",",,E","  150",",,E"
"AGE00147704","1910-05-27","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  260",",,E","  160",",,E"
"AGE00147704","1910-05-28","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  230",",,E","  160",",,E"
"AGE00147704","1910-05-29","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  220",",,E","  150",",,E"
"AGE00147704","1910-05-30","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  190",",,E","  160",",,E"
"AGE00147704","1910-05-31","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  240",",,E","  160",",,E"
"AGE00147704","1910-06-01","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  230",",,E","  150",",,E"
"AGE00147704","1910-06-02","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  270",",,E","  180",",,E"
"AGE00147704","1910-06-03","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  240",",,E","  160",",,E"
"AGE00147704","1910-06-04","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","  182",",,E","  210",",,E","  170",",,E"
"AGE00147704","1910-06-05","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   66",",,E","  200",",,E","  120",",,E"
"AGE00147704","1910-06-06","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  230",",,E","  140",",,E"
"AGE00147704","1910-06-07","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  260",",,E","  130",",,E"
"AGE00147704","1910-06-08","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  300",",,E","  130",",,E"
"AGE00147704","1910-06-09","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  230",",,E","  170",",,E"
"AGE00147704","1910-06-10","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  250",",,E","  170",",,E"
"AGE00147704","1910-06-11","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  260",",,E","  150",",,E"
"AGE00147704","1910-06-12","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","   18",",,E","  260",",,E","  160",",,E"
"AGE00147704","1910-06-13","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  240",",,E","  150",",,E"
"AGE00147704","1910-06-14","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  270",",,E","  170",",,E"
"AGE00147704","1910-06-15","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  240",",,E","  160",",,E"
"AGE00147704","1910-06-16","36.97","7.79","161.0","ANNABA CAP DE GARDE, AG","    0",",,E","  280",",,E","  160",",,E"
